Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	30997501	TNRC6 proteins modulate hepatitis C virus replication by spatially regulating the binding of miR-122/Ago2 complexes to viral RNA.	Pubmed	2.670E-8	2.260E-3	1.005E-5	1.198E-4	29	317	ABCF1,HNRNPM,SLC25A3,EEF1E1,DLAT,ARID4A,RPL23A,RPL26,LRRC59,RPS24,RPS27,MRPS36,XRN2,SFPQ,SRSF6,IGF2BP3,GAPDH,GTF2F1,SF3B1,HIC1,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPK,HNRNPL,VARS1,HSPD1,CNBP,TXLNA
Pubmed	17620599	Functional specialization of beta-arrestin interactions revealed by proteomic analysis.	Pubmed	2.670E-8	2.260E-3	1.005E-5	1.198E-4	29	317	ARRB2,EIF3I,HNRNPM,BSN,CDK7,CLIC1,ZRANB2,CNGA3,POLR1A,POLR1C,G3BP2,MOB1A,RPL26,S100A9,SFPQ,GAPDH,SPIN1,CKAP4,SF3B1,TMPO,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPK,HSPA1B,HSPA1L,ILF3,ZYX,KCNAB1
Pubmed	21900206	A directed protein interaction network for investigating intracellular signal transduction.	Pubmed	3.155E-8	2.671E-3	1.182E-5	1.409E-4	65	1124	NIPSNAP1,ZNF784,C6orf136,BLOC1S2,NCOA5,NUBP1,MBD4,DDR1,CASP2,NVL,UNC119,CMTM3,ZNF235,CHN1,ZFP28,ZZZ3,CSNK2B,CTSB,CTSL,EDRF1,PSME1,DUS2,PINX1,QARS1,RBM5,YY1AP1,SEZ6,HDAC11,ZNF219,MRM1,RPS27,S100A8,RMI1,TIMM17A,ACAP3,ARAP1,NOA1,SEC31A,ZNF667,GAPDH,JTB,C11orf58,PYROXD2,GRB7,KAT7,SF3B1,CBX5,NXPH3,TPM3,DDAH2,NR2C1,CARHSP1,HLA-DPB1,HNRNPA2B1,HNRNPD,HOXD8,USP4,ZBTB16,ZNF227,ZYX,KEL,BAG6,ATG16L2,LAMC1,LCK
Pubmed	22118467	A regulatory archipelago controls Hox genes transcription in digits.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	ATF2,HOXD4,HOXD10,HOXD11,HOXD12,HOXD13
Pubmed	9655502	Diversity revealed by a novel family of cadherins expressed in neurons at a synaptic complex.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	PCDHA9,PCDHA10,PCDHA7,PCDHA6,PCDHA5,PCDHA4
Pubmed	1972280	A yeast artificial chromosome containing the mouse homeobox cluster Hox-2.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXB3,HOXB4,HOXB5,HOXB6,HOXB8,HOXB9
Pubmed	22278926	Bimodal control of Hoxd gene transcription in the spinal cord defines two regulatory subclusters.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXD3,HOXD4,HOXD8,HOXD10,HOXD11,HOXD12
Pubmed	8890171	HMG1 interacts with HOX proteins and enhances their DNA binding and transcriptional activation.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXB3,HOXC6,HOXD3,HOXD8,HOXD10,HOXD11
Pubmed	1685115	The murine Hox-2 genes display dynamic dorsoventral patterns of expression during central nervous system development.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXB3,HOXB4,HOXB5,HOXB6,HOXB8,HOXB9
Pubmed	10579975	Coordinated expression of 3' hox genes during murine embryonal gut development: an enteric Hox code.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXA5,HOXB4,HOXB5,HOXC4,HOXC5,HOXD4
Pubmed	21670281	Reshuffling genomic landscapes to study the regulatory evolution of Hox gene clusters.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXC12,HOXC13,HOXD10,HOXD11,HOXD12,HOXD13
Pubmed	7913891	The thyroid transcription factor-1 gene is a candidate target for regulation by Hox proteins.	Pubmed	3.581E-8	3.031E-3	1.290E-5	1.538E-4	6	9	HOXB3,HOXC5,HOXD3,HOXD4,HOXD8,HOXD10
Pubmed	9342041	The mouse Ulnaless mutation deregulates posterior HoxD gene expression and alters appendicular patterning.	Pubmed	3.667E-8	3.104E-3	1.315E-5	1.568E-4	7	14	HOXA13,HOXD3,HOXD4,HOXD10,HOXD11,HOXD12,HOXD13
Pubmed	26816005	Homologous Transcription Factors DUX4 and DUX4c Associate with Cytoplasmic Proteins during Muscle Differentiation.	Pubmed	3.960E-8	3.352E-3	1.414E-5	1.686E-4	26	267	SYS1,ARF1,EIF3I,HNRNPM,SLC25A3,CSNK2B,LONRF1,PSMB6,PSME1,DMWD,RPL23A,RPS24,S100A9,SFPQ,TMEM254,SHMT2,IGF2BP3,SNRPG,GAPDH,SF3B1,TOP2A,TPM3,CBX3,HNRNPK,HSPD1,ILF3
Pubmed	28611215	Genome-wide CRISPR screen identifies HNRNPL as a prostate cancer dependency regulating RNA splicing.	Pubmed	4.197E-8	3.553E-3	1.488E-5	1.775E-4	79	1489	ABAT,ZSWIM1,MDM4,DOCK6,MSH5,PCDHB16,ARRB2,DLEU2,NF2,FUBP1,DDR1,PBX2,PCDH1,SRSF11,CLK2,ARIH1,POLR1A,MINK1,ZNF385A,ANKRD44,RAI14,ZC3H11A,UBAP2L,C1orf109,DOCK1,MCPH1,SUGP2,RBM6,UBA6,RBM5,PLEKHA2,CKLF,OBSCN,ATAT1,SLC25A37,KRCC1,ZNF461,SCNN1A,POLK,EIF3M,ARAP1,VEZT,ST3GAL3,NT5C2,IFT122,DAAM1,RNF130,LUC7L3,ASH1L,AHDC1,ZNF544,SPIN1,NUP210,OS9,PCDHGB1,WWP1,WWP2,ZNF587,SERINC5,NXPH4,CD2AP,U2AF2,TMPRSS5,HNRNPA2B1,HNRNPL,HOXB6,HOXC4,FBXL17,ZFHX2,ZBTB16,INPP5A,INSR,ZNF189,INTS3,SLC30A4,RAB25,LOXL2,LRP1,LTBR
Pubmed	24337577	Protein interaction screening for the ankyrin repeats and suppressor of cytokine signaling (SOCS) box (ASB) family identify Asb11 as a novel endoplasmic reticulum resident ubiquitin ligase.	Pubmed	4.203E-8	3.557E-3	1.488E-5	1.775E-4	22	198	NEDD8,SLC25A3,CRYAB,PSMB2,PTS,SLC25A13,RBM6,RPS27,FGG,SFPQ,SRSF6,ERLIN1,NT5C2,GAPDH,DNAJB4,POLR3A,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPK,HSPA1A,HSPD1
Pubmed	30940648	Poly(ADP-ribosyl)ation of BRD7 by PARP1 confers resistance to DNA-damaging chemotherapeutic agents.	Pubmed	4.605E-8	3.898E-3	1.622E-5	1.934E-4	37	486	ABCF1,ACADM,DHX16,NACA,HNRNPM,SLC25A3,SPATA5L1,ZRANB2,POLR1C,C1orf35,G3BP2,SMC4,SLC25A13,CWF19L1,LRRC59,ASCC2,XRN2,SRSF6,IGF2BP3,USP39,LUC7L3,IKBIP,CKAP4,KAT7,SF3B1,TMPO,U2AF2,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPK,HSPA1A,HSPA1L,HSPD1,ILF3,DAP3,USP7
Pubmed	28077445	Human Antiviral Protein IFIX Suppresses Viral Gene Expression during Herpes Simplex Virus 1 (HSV-1) Infection and Is Counteracted by Virus-induced Proteasomal Degradation.	Pubmed	4.617E-8	3.908E-3	1.622E-5	1.934E-4	25	251	ABCF1,DHX16,MRPS18B,NCOA5,EIF3I,NVL,CSNK2B,G3BP2,SDAD1,SUGP2,RPL23A,RPS24,SDC4,XRN2,PELP1,LUC7L3,BAZ2A,CBX5,TOP2A,HNRNPL,KRI1,DAP3,USP7,KPNA4,LAMC1
Pubmed	15537664	Urogenital and caudal dysgenesis in adrenocortical dysplasia (acd) mice is caused by a splicing mutation in a novel telomeric regulator.	Pubmed	5.130E-8	4.342E-3	1.794E-5	2.139E-4	11	47	CTRL,PSKH1,DUS2,NUTF2,ENKD1,CENPT,DPEP3,TH,EDC4,C16orf86,WNT3A
Pubmed	30254164	Corepressor SMRT is required to maintain Hox transcriptional memory during somitogenesis.	Pubmed	5.169E-8	4.375E-3	1.800E-5	2.147E-4	8	21	UNCX,HOXB4,HOXB5,HOXB6,HOXC4,HOXC5,HOXC6,HOXD4
Pubmed	27634302	Dynamic Protein Interactions of the Polycomb Repressive Complex 2 during Differentiation of Pluripotent Cells.	Pubmed	5.684E-8	4.812E-3	1.972E-5	2.351E-4	36	469	GATAD2B,NIPSNAP1,CCNB1,ABT1,CLK2,ZRANB2,PLRG1,PPP1R10,CSNK2B,ZC3H11A,UBAP2L,NCAPD2,PTCD3,SMC4,TAF3,BRD2,ZMAT2,LRRC59,XRN2,NACC1,PELP1,AHDC1,IKBIP,EHMT2,NUP210,EIF3K,DPY19L1,KAT7,GTF3C2,CBX5,TOP2A,INTS3,OLFML3,USP7,BAG6,KPNA4
Pubmed	33298461	Axial skeleton anterior-posterior patterning is regulated through feedback regulation between Meis transcription factors and retinoic acid.	Pubmed	5.875E-8	4.973E-3	2.030E-5	2.420E-4	9	29	PAX9,MESP1,HOXA1,HOXA3,HOXA5,HOXA6,HOXB3,HOXD3,HOXD4
Pubmed	32420617	LacZ-reporter mapping of Dlx5/6 expression and genoarchitectural analysis of the postnatal mouse prethalamus.	Pubmed	6.710E-8	5.680E-3	2.309E-5	2.753E-4	7	15	NKX2-2,PAX6,DLX1,DLX2,DLX6,TBR1,TH
Pubmed	27591049	SPATA2 Links CYLD to LUBAC, Activates CYLD, and Controls LUBAC Signaling.	Pubmed	7.116E-8	6.024E-3	2.439E-5	2.908E-4	40	559	MAT2A,S100A14,EIF3I,HNRNPM,NF2,SLC25A3,COL1A1,PSMB2,PSMB6,PSMD13,G3BP2,QARS1,RNF31,MRPL4,SLC25A13,RPL23A,RPS24,RPS27,ATAT1,S100A8,S100A9,EIF3M,SFPQ,SRSF6,SNRPD3,SNRPF,GAPDH,SPIN1,EIF3K,SF3B1,HNRNPA1,HNRNPD,HNRNPK,HNRNPL,HSPA1B,VARS1,HSPD1,ILF3,ZYX,DDX39B
Pubmed	32786267	Identification of SUMO Binding Proteins Enriched after Covalent Photo-Cross-Linking.	Pubmed	7.300E-8	6.179E-3	2.491E-5	2.971E-4	29	332	ABCF1,GATAD2B,HNRNPM,SPATA5L1,BZW1,ZC3H11A,UBAP2L,NCAPD2,SMC4,FARSB,S100A10,PELP1,SF3B1,GTF3C2,RNF20,TMPO,TOP2A,U2AF2,EDC4,HNRNPA2B1,HNRNPK,HNRNPL,HSPA1A,VARS1,HSPD1,INTS3,USP7,DDX39B,SYMPK
Pubmed	28581483	Blocking an N-terminal acetylation-dependent protein interaction inhibits an E3 ligase.	Pubmed	7.341E-8	6.214E-3	2.496E-5	2.976E-4	37	495	MAT2A,USO1,EIF3I,NACA,NEDD8,CA2,SLC25A3,ZRANB2,PSMB2,PSMB6,PSMD13,PTS,DIAPH1,RPL26,RPS27,SFPQ,DCUN1D5,SEC31A,SKP2,DCAF11,SNRPD3,SNRPF,GAPDH,SPIN1,EIF3K,NT5C1B,HDGF,HNRNPA2B1,HNRNPK,TXNRD1,HSPA1A,VARS1,HSPD1,HSPE1,ZYX,DDX39B,LMNB1
Pubmed	7671812	Isolation of novel tissue-specific genes from cDNA libraries representing the individual tissue constituents of the gastrulating mouse embryo.	Pubmed	7.487E-8	6.337E-3	2.535E-5	3.022E-4	33	412	MDM4,GATAD2B,OSBPL11,NACA,ABT1,CLK1,MRPL50,POLR1C,PPP1R10,G3BP2,AURKAIP1,RNF31,RBBP8,RXRB,S100A10,NSA2,EIF3M,SDC4,XRN2,TMEM150A,SRSF6,IGF2BP3,SLC22A5,IFT122,SNRPG,MAK16,TEX261,GUK1,TOP2A,CD2AP,CLPB,TBX20,SLC39A7
Pubmed	30143575	DMRT5, DMRT3, and EMX2 Cooperatively Repress 	Pubmed	7.923E-8	6.707E-3	2.672E-5	3.186E-4	8	22	ASCL1,SP8,PAX6,DBX1,DLX2,TBR1,GAD1,TH
Pubmed	26871637	Widespread Expansion of Protein Interaction Capabilities by Alternative Splicing.	Pubmed	8.075E-8	6.835E-3	2.712E-5	3.234E-4	48	742	ACADM,ACADSB,MDM4,STAC3,BBS4,ST3GAL5,CASP2,CDK7,SRSF11,SLC25A3,SERPINI1,CLK2,DLX3,PAK1IP1,RDH12,TRIM27,RBM23,ALG9,TRIM17,RBM5,CWF19L1,RXRB,S100A2,HAX1,IKZF3,SHMT2,GAD1,EHMT2,TACC1,GPD2,WWP2,GRB7,HELQ,EMILIN1,ZSCAN22,CDK20,TPM3,SMUG1,HNRNPK,HPS1,HSPD1,CNBP,CENPH,GFM1,ZBTB16,ZYX,DDX39B,LCK
Pubmed	19615732	Defining the human deubiquitinating enzyme interaction landscape.	Pubmed	8.239E-8	6.974E-3	2.757E-5	3.287E-4	59	1005	ACADM,ACADSB,OSBPL11,MOG,USP29,BLOC1S2,LSM2,EIF3I,MYO1A,NEDD8,NF2,CA2,HMX3,SLC9A3R2,ZRANB2,ARIH1,PLRG1,MOB4,POLR1A,POLR1C,CSNK2B,KDM4A,CTSB,PSMB6,PSMD13,G3BP2,DMWD,RAD17,DYNC2H1,IPO4,SLC25A13,RPL26,LRRC59,S100A8,EIF3M,SHMT2,SKP2,IPO9,BLOC1S5,DCAF11,USP39,USP33,TUBGCP2,C11orf58,EIF3K,CKAP4,TAF9,SNRNP27,POLR3A,CBX3,USP4,VARS1,KRI1,FEM1C,CLPB,USP7,BAG6,SLC39A7,LRP1
Pubmed	2571936	Segmental expression of Hox-2 homoeobox-containing genes in the developing mouse hindbrain.	Pubmed	8.741E-8	7.399E-3	2.890E-5	3.446E-4	6	10	HOXB3,HOXB4,HOXB5,HOXB6,HOXB8,HOXB9
Pubmed	16515781	Hox cofactors in vertebrate development.	Pubmed	8.741E-8	7.399E-3	2.890E-5	3.446E-4	6	10	PBX2,HOXA2,HOXA3,HOXA9,HOXB3,HOXD3
Pubmed	26496426	Molecular Analysis of the HOXA2-Dependent Degradation of RCHY1.	Pubmed	8.741E-8	7.399E-3	2.890E-5	3.446E-4	6	10	HOXA1,HOXA2,HOXA3,HOXB5,HOXC4,HOXD10
Pubmed	31027502	Promyelocytic leukemia zinc finger is involved in the formation of deep layer cortical neurons.	Pubmed	9.695E-8	8.207E-3	3.144E-5	3.749E-4	5	6	ASCL1,PAX6,TBR1,SATB2,ZBTB16
Pubmed	31209053	The constrained architecture of mammalian 	Pubmed	9.695E-8	8.207E-3	3.144E-5	3.749E-4	5	6	HOXD8,HOXD10,HOXD11,HOXD12,HOXD13
Pubmed	2574828	Coordinate expression of the murine Hox-5 complex homoeobox-containing genes during limb pattern formation.	Pubmed	9.695E-8	8.207E-3	3.144E-5	3.749E-4	5	6	HOXD3,HOXD4,HOXD10,HOXD11,HOXD12
Pubmed	10384126	Genes encoding three new members of the leukocyte antigen 6 superfamily and a novel member of Ig superfamily, together with genes encoding the regulatory nuclear chloride ion channel protein (hRNCC) and an N omega-N omega-dimethylarginine dimethylaminohydrolase homologue, are found in a 30-kb segment of the MHC class III region.	Pubmed	9.695E-8	8.207E-3	3.144E-5	3.749E-4	5	6	LY6G6D,CLIC1,LY6G6E,LY6G6C,DDAH2
Pubmed	2813433	Human major histocompatibility complex contains a minimum of 19 genes between the complement cluster and HLA-B.	Pubmed	9.695E-8	8.207E-3	3.144E-5	3.749E-4	5	6	EHMT2,BAG6,GPANK1,DDX39B,ABHD16A
Pubmed	16964243	A probability-based approach for high-throughput protein phosphorylation analysis and site localization.	Pubmed	1.099E-7	9.303E-3	3.551E-5	4.234E-4	37	503	ABCF1,GATAD2B,OSBPL11,HNRNPM,FUBP1,PPP1R10,BZW1,ZC3H11A,UBAP2L,NCAPD2,DYNC1LI2,DOCK1,BOLA1,IPO4,RBM7,RBM6,XRN2,COBLL1,TRMT1,EHMT2,WWP2,KAT7,GTF2F1,SF3B1,GTF3C2,TMEM131,TOP2A,CARHSP1,CBX3,HNRNPA2B1,HNRNPK,HSPA1A,HSPA1B,HSPD1,ILF3,ZYX,BAG6
Pubmed	17520166	Characterization of chromosomal inversion of the mouse hairy ears (Eh) mutation associated with cleft palate.	Pubmed	1.164E-7	9.854E-3	3.733E-5	4.451E-4	7	16	CBX5,SMUG1,HOXC4,HOXC5,HOXC6,HOXC12,HOXC13
Pubmed	31340933	MOZ directs the distal-less homeobox gene expression program during craniofacial development.	Pubmed	1.164E-7	9.854E-3	3.733E-5	4.451E-4	7	16	POU3F3,DLX1,DLX2,DLX3,DLX6,GBX2,OSR1
Pubmed	32780723	ZZW-115-dependent inhibition of NUPR1 nuclear translocation sensitizes cancer cells to genotoxic agents.	Pubmed	1.210E-7	1.025E-2	3.867E-5	4.610E-4	44	660	ABCF1,THOC5,ARRB2,LSM2,NACA,HNRNPM,NF2,NVL,SRSF11,CLIC1,PLD2,PLRG1,POLR1A,POLR1C,CTSA,CSNK2B,PSMD13,PAK1IP1,BRD2,UTP15,NSA2,FLOT2,XRN2,SFPQ,SRSF6,USP39,SNRPD3,SNRPF,MAK16,KAT7,SF3B1,CBX5,TMPO,TOP2A,CBX3,U2AF2,HNRNPA1,HNRNPA2B1,HNRNPL,ILF3,USP7,DDX39B,KPNA4,LMNB1
Pubmed	22365833	Dynamic protein-protein interaction wiring of the human spliceosome.	Pubmed	1.723E-7	1.459E-2	5.484E-5	6.538E-4	21	197	ISY1,DHX16,THOC5,SUGP1,LSM2,HNRNPM,PLRG1,RBM23,RBM7,RBM5,SRSF6,SNRPD3,SNRPF,SNRPG,SNRNP27,SF3B1,U2AF2,HNRNPA1,HNRNPD,HNRNPK,ILF3
Pubmed	15878992	Ventralized dorsal telencephalic progenitors in Pax6 mutant mice generate GABA interneurons of a lateral ganglionic eminence fate.	Pubmed	1.878E-7	1.589E-2	5.952E-5	7.097E-4	6	11	ASCL1,SP8,PAX6,DLX1,DLX2,GAD1
Pubmed	12533617	DLX5 regulates development of peripheral and central components of the olfactory system.	Pubmed	1.931E-7	1.635E-2	6.055E-5	7.220E-4	7	17	PAX6,DLX1,DLX2,DLX6,TBR1,GAD1,TH
Pubmed	27453501	Oct4 Is a Key Regulator of Vertebrate Trunk Length Diversity.	Pubmed	1.931E-7	1.635E-2	6.055E-5	7.220E-4	7	17	UNCX,POU5F1,HOXB6,HOXD10,HOXD11,HOXD13,WNT3A
Pubmed	17376983	Dlx-dependent and -independent regulation of olfactory bulb interneuron differentiation.	Pubmed	1.931E-7	1.635E-2	6.055E-5	7.220E-4	7	17	ASCL1,SP8,PAX6,DLX1,DLX2,SP9,GAD1
Pubmed	31138677	New roles for the de-ubiquitylating enzyme OTUD4 in an RNA-protein network and RNA granules.	Pubmed	2.013E-7	1.704E-2	6.288E-5	7.497E-4	34	451	AGO4,RDH14,NCOA5,HNRNPM,FUBP1,HMX3,DHRS1,ZC3H11A,UBAP2L,G3BP2,SHANK1,DOCK1,RBM4B,TRIM27,MRPL4,SUGP2,ELAVL3,HDAC11,ASCC2,HAX1,EIF3M,SFPQ,IGF2BP3,TUBGCP2,DNAJB4,GTF3C2,TMEM131,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPL,ILF3,DHRS13,DAP3
Pubmed	25147182	Quantitative Lys-?-Gly-Gly (diGly) proteomics coupled with inducible RNAi reveals ubiquitin-mediated proteolysis of DNA damage-inducible transcript 4 (DDIT4) by the E3 ligase HUWE1.	Pubmed	2.060E-7	1.744E-2	6.412E-5	7.645E-4	31	389	C16orf72,ARF1,USO1,EIF3I,NACA,CA2,SLC25A3,EEF1E1,POLR1C,PPP1R10,PSMB2,PSMD13,PSME1,QARS1,RPS24,HAX1,EIF3M,SFPQ,SHMT2,IGF2BP3,BLOC1S5,SNRPD3,GAPDH,MTHFD2,TARS1,GTF2A1,HNRNPA2B1,HNRNPK,HSPD1,ILF3,USP7
Pubmed	26638075	A Dynamic Protein Interaction Landscape of the Human Centrosome-Cilium Interface.	Pubmed	2.206E-7	1.867E-2	6.841E-5	8.156E-4	89	1820	ACADSB,OSBPL11,IFT80,NIPSNAP1,ZDBF2,CCDC61,NCOA5,SPC24,ARRB2,GSTK1,USO1,VAMP8,GEN1,KCTD12,ATP6V0C,NACA,HNRNPM,BBS4,BSN,ZNF598,NVL,CCNB1,CLCN7,SECISBP2,MOB4,C1orf35,KANK2,NEK8,RAI14,CTSB,TLCD1,KIAA0586,TMEM214,PSME1,NCAPD2,DYNC1LI2,PTCD3,PIGK,SLC35B3,RCN1,IPO4,TRIM27,SDAD1,ESCO2,SUGP2,ZMAT2,ALG9,BET1L,LRRC59,NSA2,SCD,ASCC2,FLOT2,COPZ1,VEZT,AGPAT1,SEC31A,ERLIN1,MAPRE3,IPO9,DHRS7,NT5C2,OCLN,ACTR10,TUBGCP2,IKBIP,NUP210,OS9,CKAP4,AGTPBP1,DPY19L1,B9D2,TMPO,TOP2A,SNAPIN,CARHSP1,CD2AP,TMEM245,HSPA1B,HSPA1L,VARS1,TXLNA,CENPH,IPMK,INSR,SLC39A7,ISCA1,PIGS,ORMDL3
Pubmed	26549023	The scaffold protein KSR1, a novel therapeutic target for the treatment of Merlin-deficient tumors.	Pubmed	2.242E-7	1.898E-2	6.926E-5	8.258E-4	29	350	MRPS18B,LEMD2,KCTD12,NF2,SLC25A3,C1orf35,CSNK2B,PSMB2,PSMD13,G3BP2,DLAT,PTCD3,IPO4,SLC25A13,RPL23A,RPL26,LRRC59,S100A8,S100A9,EIF3M,LUC7L3,IKBIP,CKAP4,GPD2,DNAJB4,TMPO,CD2AP,HNRNPA1,XRCC4
Pubmed	17507568	Zic1 and Zic3 regulate medial forebrain development through expansion of neuronal progenitors.	Pubmed	2.488E-7	2.106E-2	7.659E-5	9.132E-4	8	25	ASCL1,DLX1,DLX2,TBR1,GAD1,TH,ZIC1,WNT3A
Pubmed	31353912	Biochemical Reduction of the Topology of the Diverse WDR76 Protein Interactome.	Pubmed	2.509E-7	2.123E-2	7.694E-5	9.174E-4	22	219	HNRNPM,SLC25A3,POLR1A,POLR2B,POLR1C,PPP1R10,NID2,SFPQ,SHMT2,SPIN1,WWP2,CBX5,CBX3,EDC4,HNRNPD,HSPA1A,HSPD1,INTS3,USP7,LAMC1,LMNB1,LRP1
Pubmed	15302935	Large-scale characterization of HeLa cell nuclear phosphoproteins.	Pubmed	2.795E-7	2.366E-2	8.542E-5	1.019E-3	48	774	ABCF1,GATAD2B,OSBPL11,DHX16,PHF12,FUBP1,SLC9A3R2,ZRANB2,S100A16,MINK1,ATF2,ZC3H11A,UBAP2L,PAK1IP1,DMWD,DYNC1LI2,ARID4A,RBBP8,TAF3,BRD2,SUGP2,RBM7,RBM6,YY1AP1,ZNF644,XRN2,SRSF6,NACC1,ZNF335,FAM126B,AGTPBP1,SF3B1,BAZ2A,MAP4K1,RNF20,TMPO,TOP2A,TPM3,CARHSP1,HNRNPA2B1,HNRNPD,HNRNPK,ILF3,INTS3,ZYX,USP7,BAG6,SYMPK
Pubmed	23359544	Genetic and functional modularity of Hox activities in the specification of limb-innervating motor neurons.	Pubmed	3.084E-7	2.611E-2	9.357E-5	1.116E-3	7	18	HOXA5,HOXA6,HOXA7,HOXB6,HOXC4,HOXC5,HOXC6
Pubmed	19143814	Several loci in the HLA class III region are associated with T1D risk after adjusting for DRB1-DQB1.	Pubmed	3.084E-7	2.611E-2	9.357E-5	1.116E-3	7	18	MSH5,NFKBIL1,NOTCH4,LY6G5B,CLIC1,VWA7,TNXB
Pubmed	8660891	Targeted disruption of hoxc-4 causes esophageal defects and vertebral transformations.	Pubmed	3.315E-7	2.806E-2	9.949E-5	1.186E-3	5	7	HOXB4,HOXC4,HOXC5,HOXC6,HOXD4
Pubmed	9694798	Opposite phenotypes of hypomorphic and Y766 phosphorylation site mutations reveal a function for Fgfr1 in anteroposterior patterning of mouse embryos.	Pubmed	3.315E-7	2.806E-2	9.949E-5	1.186E-3	5	7	HOXB5,HOXB9,HOXD4,HOXD11,HOXD13
Pubmed	1363091	Sequence and embryonic expression of the murine Hox-3.5 gene.	Pubmed	3.315E-7	2.806E-2	9.949E-5	1.186E-3	5	7	HOXB4,HOXC4,HOXC5,HOXC6,HOXD4
Pubmed	12724834	Patterning of the lateral ganglionic eminence by the Gsh1 and Gsh2 homeobox genes regulates striatal and olfactory bulb histogenesis and the growth of axons through the basal ganglia.	Pubmed	3.506E-7	2.968E-2	1.045E-4	1.246E-3	8	26	ASCL1,PAX6,DBX1,DLX2,TBR1,GAD1,GLI1,TH
Pubmed	20417598	SUMO-specific protease 2 is essential for suppression of polycomb group protein-mediated gene silencing during embryonic development.	Pubmed	3.506E-7	2.968E-2	1.045E-4	1.246E-3	8	26	HOXB13,GATA4,HOXA1,HOXA7,HOXB4,HOXC6,HOXC12,HOXD13
Pubmed	30890647	Nuclear actin interactome analysis links actin to KAT14 histone acetyl transferase and mRNA splicing.	Pubmed	3.636E-7	3.078E-2	1.078E-4	1.285E-3	36	506	GATAD2B,ISY1,CCDC97,DHX16,SUGP1,HNRNPM,FUBP1,CDK7,SRSF11,ZRANB2,ZZZ3,RAI14,DIAPH1,QARS1,FARSB,ZMAT2,RPL23A,RPL26,RPS24,SFPQ,COBLL1,GAPDH,ACTR10,SATB2,GTF2F1,SF3B1,RNF20,TMPO,HNRNPD,HSPA1A,HSPD1,ZYX,USP7,DDX39B,KPNA4,LCP1
Pubmed	9247261	Mutations of the homeobox genes Dlx-1 and Dlx-2 disrupt the striatal subventricular zone and differentiation of late born striatal neurons.	Pubmed	3.666E-7	3.103E-2	1.078E-4	1.285E-3	6	12	DLX1,DLX2,DLX6,PPP1R1B,GAD1,TH
Pubmed	8978061	Genetic and physical mapping of the mouse Ulnaless locus.	Pubmed	3.666E-7	3.103E-2	1.078E-4	1.285E-3	6	12	DLX2,HOXD4,HOXD10,HOXD11,HOXD12,HOXD13
Pubmed	14960495	Specification of vertebral identity is coupled to Notch signalling and the segmentation clock.	Pubmed	3.666E-7	3.103E-2	1.078E-4	1.285E-3	6	12	UNCX,PAX9,HOXB3,HOXB6,HOXC5,HOXC6
Pubmed	20850016	Quantitative interaction proteomics and genome-wide profiling of epigenetic histone marks and their readers.	Pubmed	3.790E-7	3.208E-2	1.110E-4	1.323E-3	16	124	PHF12,ZZZ3,TAF3,SFPQ,AHDC1,TAF9,CBX2,CBX5,CBX3,HNRNPA1,HNRNPA2B1,HNRNPK,HNRNPL,HSPA1A,LMNB1,CBX8
Pubmed	28685749	The E3 ubiquitin ligase and RNA-binding protein ZNF598 orchestrates ribosome quality control of premature polyadenylated mRNAs.	Pubmed	4.057E-7	3.434E-2	1.184E-4	1.412E-3	27	320	GATAD2B,EIF3I,ZNF598,SLC25A3,PSMD13,NCAPD2,QARS1,SMC4,IPO4,SLC25A13,LRRC59,RPS27,S100A8,S100A9,EIF3M,NT5C2,GAPDH,IKBIP,NUP210,EIF3K,CKAP4,TMPO,HSPA1A,HSPD1,BAG6,LMNB1,SYMPK
Pubmed	31162944	Methyltransferase-like 21e inhibits 26S proteasome activity to facilitate hypertrophy of type IIb myofibers.	Pubmed	4.539E-7	3.842E-2	1.320E-4	1.574E-3	23	245	MAT2A,EIF3I,HNRNPM,CLIC1,CTSB,PSMB2,PSMD13,EPHB6,EIF3M,SFPQ,SNRPD3,SNRPF,SPIN1,EIF3K,SF3B1,TMPO,TPM3,CBX3,U2AF2,HNRNPL,VARS1,HSPD1,LMNB1
